file,line_facs,left,right,form,score,source,model,decided_on,note
ONB_wsb_19140425.xml,facs_5_tr_1784277757_tl_3,bei,den,split,+0.78,llm,google/gemma-4-31b,2026-08-31,Syntax: 'bei' fungiert hier als Präposition und 'den' als Artikel für die nachfolgende Gruppe ('kathol Barmherzigen Schwestern').
ONB_wsb_19140501.xml,facs_10_r_tl_46,Franz,Josef,split,-15.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Vornamen eines Adligen (Fürst Franz Josef Auersperg), der im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
ONB_wsb_19140501.xml,facs_15_tr_1784277731_tl_42,nach,dem,join,-2.27,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um die Konjunktion 'nachdem', die einen Nebensatz einleitet (Subjekt 'Er' folgt direkt)."
ONB_wsb_19140501.xml,facs_16_tr_1784277746_tl_2,so,wie,join,+5.66,llm,google/gemma-4-31b,2026-08-31,"Hier wird 'sowie' als koordinierende Konjunktion im Sinne von 'und auch' verwendet, um eine Aufzählung von Personen zu vervollständigen."
ONB_wsb_19140501.xml,facs_3_r_3_tl_3,bei,den,split,-11.01,llm,google/gemma-4-31b,2026-08-31,"Syntaktisch handelt es sich um die Kombination aus Präposition 'bei' und dem bestimmten Artikel 'den' im Dativ Plural, die den Ort der Ausgrabungen einleitet."
ONB_wsb_19140501.xml,facs_3_tr_1784277750_tl_7,Maria,Theresia,split,-10.15,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Personennamen (Vorname + Zweitname), der im Deutschen getrennt geschrieben wird."
ONB_wsb_19140501.xml,facs_6_tr_1784277746_tl_1,Statthalter,in,split,-9.78,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'Statthalter' ist die Berufsbezeichnung, 'in Böhmen' die lokale Bestimmung (Präposition + Ort). Zudem war Thun u. Hohenstein ein Mann, was 'Statthalterin' ausschließt."
ONB_wsb_19140509.xml,facs_11_tr_1784277710_tl_23,Maria,Theresia,split,-16.17,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Doppelvornamen einer Person (Exzellenz Gräfin Maria Theresia Vetter), der standardmäßig getrennt geschrieben wird."
ONB_wsb_19140509.xml,facs_13_r_tl_14,wie,der,join,+8.00,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'man kann sich wieder in den engen...' ergibt Sinn; 'wie der' würde einen Vergleich einleiten, dem hier das Bezugswort fehlt."
ONB_wsb_19140509.xml,facs_15_l_5,Franz,Josef,split,-14.15,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den klassischen Doppelnamen „Franz Josef“, der in der Zeit und im Kontext des Wiener Salonblatts üblicherweise getrennt geschrieben wurde."
ONB_wsb_19140509.xml,facs_17_r_1_tl_14,Geh,Rat,split,+16.30,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Titel 'wirkl. Geh. Rat' (wirklich geheimer Rat), bei dem die Abkürzung 'Geh.' und das Substantiv 'Rat' getrennt geschrieben werden. [Antwort 'period/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19140509.xml,facs_7_tr_1784277693_tl_2,hier,auf,split,-6.75,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine räumliche Angabe („von hier“ und „auf ihre Herrschaft“), nicht um das Adverb „hierauf“."
ONB_wsb_19140516.xml,facs_11_tr_1784277686_tl_5,König,in,split,+4.44,llm,google/gemma-4-31b,2026-08-31,"Syntax: Es handelt sich um die Bezeichnung eines Regiments („Dragoner-Regimente König“) gefolgt von einer lokalen Angabe („in Cannstadt“). Eine Zusammenschreibung zu „Königin“ würde den Satz grammatikalisch unvollständig machen, da dann eine Präposition vor dem Ortsnamen fehlen würde (z. B. „Königin von Cannstadt“)."
ONB_wsb_19140516.xml,facs_17_tr_1784277684_tl_1,nach,dem,split,-11.43,llm,google/gemma-4-31b,2026-08-31,"Präposition 'nach' gefolgt vom Artikel 'dem' in der Konstruktion 'Witwe nach dem [Name/Person]', analog zum Beispiel in den Grundsätzen."
ONB_wsb_19140516.xml,facs_18_tr_1784277687_tl_22,nach,dem,split,-11.43,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um die Präposition 'nach' gefolgt vom Artikel 'dem' in der Konstruktion 'Witwe nach dem [Name/Person]', nicht um die Konjunktion 'nachdem'."
ONB_wsb_19140516.xml,facs_5_r_tl_14,wie,der,join,+15.97,llm,google/gemma-4-31b,2026-08-31,Syntaktisch ist nur das Adverb 'wieder' sinnvoll; 'wie der' ergibt in Verbindung mit dem Prädikat 'hier eintraf' keinen grammatikalischen Sinn.
ONB_wsb_19140524.xml,facs_16_tr_1784277668_tl_1,bei,den,split,-4.66,llm,google/gemma-4-31b,2026-08-31,"Syntax: Es handelt sich um eine Präpositionalphrase (Präposition 'bei' + Artikel 'den'), die das Nomen 'Renten' einleitet."
ONB_wsb_19140524.xml,facs_3_r_2_tl_25,bei,der,split,-7.93,llm,google/gemma-4-31b,2026-08-31,Präposition „bei“ und Artikel „der“ vor dem Substantiv „Soiree“ bilden eine syntaktisch korrekte lokale Bestimmung.
ONB_wsb_19140524.xml,facs_3_r_2_tl_6,so,wie,join,+11.35,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Personen, bei der 'sowie' als Konjunktion im Sinne von 'und auch' verwendet wird."
ONB_wsb_19140530.xml,facs_15_r_tl_1,Botschafter,in,split,-8.62,llm,google/gemma-4-31b,2026-08-31,Syntax: Es handelt sich um die Kombination aus Berufsbezeichnung und Ortsangabe (Präposition 'in' + Ort 'Paris').
ONB_wsb_19140530.xml,facs_17_tr_1784277597_tl_31,dem,nach,join,+5.56,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'demnach' fungiert hier als Adverb im Sinne von 'folglich' oder 'entsprechend', was syntaktisch perfekt in den Satzbau passt."
ONB_wsb_19140530.xml,facs_2_tr_1784277620_tl_10,Grand,Hotel,split,-12.02,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen eines Hotels, der im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
ONB_wsb_19140530.xml,facs_3_tr_1784277600_tl_9,bei,den,join,+6.12,llm,google/gemma-4-31b,2026-08-31,Syntax: 'die beiden Monarchen' fungiert hier als Subjekt des Satzes; eine Getrenntschreibung ('bei den') würde den Satz grammatikalisch sinnlos machen.
ONB_wsb_19140606.xml,facs_10_tr_1784277598_tl_2,Marie,Therese,split,-13.35,llm,google/gemma-4-31b,2026-08-31,"Der Plural „die Namen“ zeigt an, dass es sich um zwei separate Vornamen handelt. Im Deutschen werden mehrere Vornamen einer Person üblicherweise als getrennte Wörter ohne Komma oder Bindestrich geschrieben."
ONB_wsb_19140606.xml,facs_13_tr_1784277625_tl_14,Anna,Maria,split,-14.02,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen klassischen Doppelvornamen, der im historischen Kontext üblicherweise getrennt geschrieben wird."
ONB_wsb_19140606.xml,facs_15_tr_1784277630_tl_4,nach,dem,split,-16.11,llm,google/gemma-4-31b,2026-08-31,Hier handelt es sich um die Präposition 'nach' gefolgt vom Artikel 'dem' in der Konstruktion 'Witwe nach jemandem'. Eine Konjunktion ('nachdem') ist syntaktisch ausgeschlossen.
ONB_wsb_19140606.xml,facs_16_tr_1784277585_tl_2,in,dem,split,-15.22,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Präposition ('in') gefolgt von einem bestimmten Artikel ('dem'), die gemeinsam ein Attribut zum 'Schwanke' bilden."
ONB_wsb_19140606.xml,facs_18_tr_1784277602_tl_19,nach,dem,split,-10.37,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um die Präposition 'nach' gefolgt vom Artikel 'dem', da sie sich auf den 'Stifter' bezieht ('Witwe nach dem Stifter')."
ONB_wsb_19140606.xml,facs_5_tr_1784277603_tl_3,nach,dem,split,-14.98,llm,google/gemma-4-31b,2026-08-31,"Präposition 'nach' in Verbindung mit dem Ortsnamen 'Haag' (Richtungsangabe), keine Konjunktion."
ONB_wsb_19140606.xml,facs_9_tr_1784277616_tl_15,Anna,Maria,split,-12.67,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen klassischen Doppelvornamen, der im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
ONB_wsb_19140614.xml,facs_10_tr_1784277581_tl_2,Grand,Hotel,split,-19.88,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um den Eigennamen eines Hotels; die Schreibweise „Grand Hotel“ als zwei Wörter war für diese Bezeichnung im frühen 20. Jahrhundert Standard.
ONB_wsb_19140614.xml,facs_15_tr_1784277571_tl_11,Marie,Anne,split,-14.90,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Doppelnamen einer Person (Prinzessin), wobei die Getrenntschreibung ohne Bindestrich für diese Zeit und diesen Namen typisch ist."
ONB_wsb_19140614.xml,facs_17_tr_1784277574_tl_13,Sekt,Chefs,split,+2.84,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Titel „Sektionschefs“ (Plural), wobei „Sekt.“ die zeittypische Abkürzung für „Sektions-“ ist. In einer Aufzählung von Personen folgt auf diesen Titel der Name (Dr. Graf Wickenburg). [Antwort 'period/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19140620.xml,facs_12_tr_1784277554_tl_21,hier,auf,join,-3.71,llm,google/gemma-4-31b,2026-08-31,"„hierauf“ fungiert hier als Temporaladverb im Sinne von „danach“. Eine Getrenntschreibung („hier auf“) ist syntaktisch ausgeschlossen, da das Präfix eines trennbaren Verbs nicht vor dem Subjekt stehen kann."
ONB_wsb_19140620.xml,facs_12_tr_1784277554_tl_3,wie,der,split,+3.71,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Vergleich ('derselben wie der...'), was syntaktisch die Getrenntschreibung erfordert."
ONB_wsb_19140620.xml,facs_12_tr_1784277573_tl_5,bei,der,split,-8.70,llm,google/gemma-4-31b,2026-08-31,"Syntax: Präposition 'bei' gefolgt vom Artikel 'der', die sich auf die Institution 'kgl ungar Kurie' bezieht."
ONB_wsb_19140620.xml,facs_6_tr_1784277558_tl_5,nach,dem,split,-16.04,llm,google/gemma-4-31b,2026-08-31,"Hier liegt eine Präposition ('nach') gefolgt von einem Artikel ('dem') vor, die gemeinsam eine lokale Bestimmung einleiten; eine Konjunktion ('nachdem') ist syntaktisch ausgeschlossen, da kein Nebensatz folgt."
ONB_wsb_19140620.xml,facs_7_tr_1784277552_tl_22,Marie,Louise,split,-14.28,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um einen Doppelnamen (Vorname) einer Person; die Getrenntschreibung ist hier die syntaktisch korrekte Form.
ONB_wsb_19140627.xml,facs_14_tr_1784277530_tl_1,hier,auf,split,-8.29,llm,google/gemma-4-31b,2026-08-31,Syntax: Lokales Adverb 'hier' gefolgt von einer präzisierenden lokalen Bestimmung mit Präposition ('auf dem Flugfelde Aspern').
ONB_wsb_19140627.xml,facs_16_tr_1784277520_tl_1,Botschafter,in,split,-8.73,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'in Berlin' ist eine lokale Bestimmung (Präposition + Ort), zudem weist der Name 'Exz Ladislaus' auf eine männliche Person hin, was die Form 'Botschafterin' ausschließt."
ONB_wsb_19140627.xml,facs_3_tr_1784277549_tl_10,Statthalter,in,split,-8.92,llm,google/gemma-4-31b,2026-08-31,Syntax: 'der Statthalter in Dalmatien' (Präposition + Ort). Der maskuline Artikel 'der' schließt die weibliche Form 'Statthalterin' aus.
ONB_wsb_19140627.xml,facs_3_tr_1784277549_tl_8,an,deren,split,-3.54,llm,google/gemma-4-31b,2026-08-31,"Syntax: Präposition 'an' gefolgt vom Relativpronomen 'deren', bezogen auf das Schiff 'Dalmat' ('an deren Bord')."
ONB_wsb_19140704.xml,facs_11_tr_1784277494_tl_11,bei,der,split,-12.39,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um die Präposition 'bei' gefolgt vom bestimmten Artikel 'der' vor dem Substantiv 'Beisetzung'.
ONB_wsb_19140704.xml,facs_12_tr_1784277521_tl_8,nach,dem,split,-14.06,llm,google/gemma-4-31b,2026-08-31,Präposition 'nach' in Verbindung mit dem Artikel 'dem' zur Angabe einer Richtung/eines Ziels (lokale Bestimmung).
ONB_wsb_19140704.xml,facs_12_tr_1784277527_tl_1,Franz,Josef,split,-8.78,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um den Namen „Franz Josef“. In der Zeit der Wiener Wochenzeitschriften wurde dieser Name üblicherweise getrennt geschrieben.
ONB_wsb_19140704.xml,facs_18_tr_1784277520_tl_3,August,in,split,-6.39,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'August' ist hier die Zeitangabe (Monat), gefolgt von der lokalen Angabe 'in der Schweiz'. Eine Zusammenschreibung zu 'Augustin' ergibt im Kontext keinen Sinn."
ONB_wsb_19140704.xml,facs_21_tr_1784277530_tl_2,Botschafter,in,split,-8.62,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'Botschafter in Paris' beschreibt die Funktion an einem Ort (Präposition + Ortsname), analog zum Beispiel 'Botschafter in Wien'."
ONB_wsb_19140704.xml,facs_4_tr_1784277505_tl_24,so,wie,join,+4.84,llm,google/gemma-4-31b,2026-08-31,"Hier wird 'sowie' als koordinierende Konjunktion (im Sinne von 'und auch') verwendet, um zwei Objekte in einer Aufzählung zu verbinden."
ONB_wsb_19140704.xml,facs_4_tr_1784277505_tl_30,in,dem,split,-8.54,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Präposition mit einem Relativpronomen, das sich auf den 'Armeebefehl' bezieht (Relativsatz)."
ONB_wsb_19140704.xml,facs_9_tr_1784277519_tl_10,An,der,split,-10.06,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um eine lokale Bestimmung bestehend aus Präposition und Artikel ('An der Narentamündung').
ONB_wsb_19140704.xml,facs_9_tr_1784277520_tl_12,bei,den,split,-3.60,llm,google/gemma-4-31b,2026-08-31,Syntax: 'bei' fungiert hier als Präposition und 'den' als Artikel vor dem Substantiv 'Särgen'; eine Zusammenschreibung zu 'beiden' wäre grammatikalisch falsch.
ONB_wsb_19140711.xml,facs_14_tr_1784277472_tl_2,hier,mit,split,-15.99,llm,google/gemma-4-31b,2026-08-31,Syntax: 'von hier' (lokale Angabe) und 'mit ihren Kindern' (Begleitung) sind zwei separate syntaktische Einheiten.
ONB_wsb_19140711.xml,facs_18_tr_1784277464_tl_11,nach,dem,split,-18.75,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um die Präposition 'nach' gefolgt vom Artikel 'dem', in der festen Wendung 'Witwe nach jemandem'."
ONB_wsb_19140711.xml,facs_2_tr_1784277455_tl_49,Franz,Josef,split,-8.78,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um die Aufzählung von Vornamen eines Personennamens (Erzherzog Karl Franz Josef), die im Deutschen getrennt geschrieben werden."
ONB_wsb_19140711.xml,facs_5_tr_1784277469_tl_5,An,der,split,-10.47,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine lokale Bestimmung (Präposition 'An' + Artikel 'der'), die den Ort innerhalb des Oratoriums angibt."
ONB_wsb_19140711.xml,facs_7_tr_1784277466_tl_2,Botschafter,in,split,-9.52,llm,google/gemma-4-31b,2026-08-31,Syntax: 'den deutschen Botschafter' ist maskulin Akkusativ; 'in Wien' ist eine lokale Bestimmung (Präposition + Ort).
ONB_wsb_19140711.xml,facs_8_tr_1784277464_tl_3,Grand,Hotel,split,-19.73,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um die Bezeichnung eines Hotels (Eigenname/Typus), die im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
ONB_wsb_19140718.xml,facs_13_tr_1784277443_tl_6,Grand,Hotel,split,-18.76,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um die Bezeichnung eines Hotels; 'Grand' fungiert hier als attributives Adjektiv zu 'Hotel', was im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
ONB_wsb_19140718.xml,facs_13_tr_1784277475_tl_1,nach,dem,split,-11.43,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'Witwe nach dem' ist eine feste Konstruktion (Präposition + Artikel), analog zum Beispiel in den Grundsätzen."
ONB_wsb_19140718.xml,facs_5_tr_1784277461_tl_4,nach,dem,split,-9.40,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um die Präposition 'nach' in Verbindung mit dem Artikel 'dem' (Witwe nach dem...), nicht um die Konjunktion 'nachdem'."
ONB_wsb_19140718.xml,facs_7_tr_1784277479_tl_1,in,dem,split,-9.21,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich hierbei höchstwahrscheinlich um einen Relativsatz, in dem „in dem“ als Präpositionalattribut auf „das Auto“ zurückbezieht („das Auto, in dem weiland Erzherzog Franz [saß/fuhr]“). Die Zusammenschreibung zu „indem“ (Konjunktion) ist syntaktisch zwar möglich, aber im Kontext einer Beschreibung eines Fahrzeugs und einer Person weniger plausibel."
ONB_wsb_19140718.xml,facs_8_tr_1784277482_tl_1,Maria,Pia,split,-4.95,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Doppelvornamen (Maria Pia), der in dieser Zeit üblicherweise getrennt geschrieben wurde."
ONB_wsb_19140725.xml,facs_10_tr_1784277405_tl_16,Franz,Josef,split,-13.18,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Doppelnamen eines Prinzen (Franz Josef von Hohenzollern), der im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
ONB_wsb_19140725.xml,facs_2_tr_1784277408_tl_2,Franz,Josef,split,-11.55,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Vornamen (Erzherzog Karl Franz Josef), die im Deutschen getrennt geschrieben werden."
ONB_wsb_19140725.xml,facs_3_tr_1784277418_tl_1,Franz,Josef,split,-13.25,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Vornamen eines Erzherzogs, die im Deutschen getrennt geschrieben werden."
ONB_wsb_19140725.xml,facs_4_tr_1784277415_tl_5,Franz,Josef,split,-12.28,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Vornamen eines Personennamens (Erzherzog Karl Franz Josef), die im Deutschen getrennt geschrieben werden."
ONB_wsb_19140725.xml,facs_6_tr_1784277424_tl_1,Statthalter,in,split,-9.78,llm,google/gemma-4-31b,2026-08-31,"Syntaktisch handelt es sich um die Bezeichnung des Amtes (Statthalter) gefolgt von der Ortsangabe (in Böhmen). Zudem war Thun u. Hohenstein ein Mann, was die Form 'Statthalterin' ausschließt."
ONB_wsb_19140725.xml,facs_7_tr_1784277424_tl_1,Statthalter,in,split,-14.66,llm,google/gemma-4-31b,2026-08-31,Syntax: Maskuliner Artikel 'Der' und die lokale Bestimmung 'in Mähren' erfordern die Trennung von Substantiv und Präposition.
ONB_wsb_19140808.xml,facs_7_tr_1784277373_tl_1,Statthalter,in,split,-16.18,llm,google/gemma-4-31b,2026-08-31,Der Artikel 'dem' verlangt ein maskulines Substantiv im Dativ ('Statthalter'); 'in' leitet die lokale Bestimmung 'in OÖsterreich' ein.
ONB_wsb_19140808.xml,facs_7_tr_1784277380_tl_2,zu,kommen,join,+3.90,llm,google/gemma-4-31b,2026-08-31,"Das Wortpaar bildet hier das Verb „zukommen“ im Sinne von „zustehen“ oder „übermitteln“, was im Kontext einer Geldbetragsangabe (10.000 K) syntaktisch sinnvoll ist."
ONB_wsb_19140808.xml,facs_9_tr_1784277374_tl_9,Franz,Josef,split,-8.78,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Namen des Kaisers (Franz Josef), der hier zusammen mit dem Thronfolger Karl in einer Aufzählung bzw. einem Berichtskopf genannt wird."
ONB_wsb_19140815.xml,facs_5_tr_1784277349_tl_5,so,wie,join,+12.84,llm,google/gemma-4-31b,2026-08-31,"Hier fungiert 'sowie' als koordinierende Konjunktion (im Sinne von 'und auch'), um zwei Attribute/Positionen der Person zu verknüpfen."
ONB_wsb_19140815.xml,facs_8_tr_1784277351_tl_4,Franz,Josef,split,-12.63,llm,google/gemma-4-31b,2026-08-31,Der Singularartikel „den“ weist auf eine einzelne Person hin; der Name „Franz Josef“ wird in dieser Zeit üblicherweise getrennt geschrieben.
ONB_wsb_19140815.xml,facs_9_tr_1784277358_tl_1,bei,den,split,-8.32,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'bei' gefolgt vom Artikel 'den' zur Bestimmung der Einheit (Fußtruppen). Eine Zusammenschreibung zu 'beiden' wäre grammatikalisch nicht korrekt.
ONB_wsb_19140822.xml,facs_8_tr_1784277332_tl_4,in,dessen,split,-14.43,llm,google/gemma-4-31b,2026-08-31,Syntaktisch handelt es sich um die Präposition 'in' gefolgt vom Genitivattribut 'dessen' in Verbindung mit dem Nomen 'Nähe' ('in dessen Nähe').
ONB_wsb_19140829.xml,facs_10_tr_1784277292_tl_1,Botschafter,in,split,-8.95,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'in Tokio' ist eine lokale Bestimmung (Präposition + Ort), die den Botschafter näher beschreibt; zudem weist der Name 'Ladislaus' auf eine männliche Person hin."
ONB_wsb_19140829.xml,facs_10_tr_1784277297_tl_2,zu,kommen,join,+3.90,llm,google/gemma-4-31b,2026-08-31,Das Verb „zukommen“ im Sinne von „jemandem zustehen“ oder „jemanden erreichen“ (hier in Verbindung mit einem Geldbetrag: 100.000 K) wird zusammengeschrieben.
